rule_id,strategy_document_id,strategy_owner,source_line,section,rule_text,rule_fingerprint_sha1,coverage_requirement,applicability,primary_stage,supporting_stages,active,coverage_status,current_evidence_ids,notes
MD-S059-R0070,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,133,Batas jalur pemulihan (LOCKED),Menyebut `manual_file` sebagai jalur pemulihan tanpa menyatakan batas ini akan membuat rencana kelangsungan terlihat ada padahal tidak.,5E76B2E157FADBB1F5E8C57A4199EE692D492719,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0071,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,137,Risiko kehilangan permanen (LOCKED),"Intentional dataset start adalah `2023-01-02`, sementara development frontier bergerak maju. Rentang di antara keduanya yang **belum di-backfill** hanya ada di sisi provider.",8714BC54BCCEE7B8359B1C794D18439C673C9664,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0072,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,139,Risiko kehilangan permanen (LOCKED),"Bila akses hilang sebelum rentang itu diambil, sejarah tersebut tidak dapat dipulihkan dari sumber ini, dengan biaya berapa pun. Observation yang sudah diakuisisi tetap milik platform dan immutable; yang belum diakuisisi tidak dijamin masih akan tersedia.",74745E68B713F78BC2A8D4820BFE40D92D3BF324,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B02,,YES,NOT_ASSESSED,,
MD-S059-R0073,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,141,Risiko kehilangan permanen (LOCKED),"Konsekuensinya satu, dan ia adalah pekerjaan fase sekarang:",1251ECBDC69A5C640F8CBA6EA88D9FB02F1FEF5F,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0074,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,143,Risiko kehilangan permanen (LOCKED),"> **Kelengkapan backfill terhadap intentional dataset start adalah mitigasi risiko, bukan sekadar kelengkapan data.** Menundanya berarti membiarkan paparan yang tidak dapat dibalik.",FE476CD7463942211CA85F944D81E688DC3F3210,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0075,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,145,Risiko kehilangan permanen (LOCKED),Ini **bukan** pekerjaan provider berbayar dan tidak boleh dibaca sebagai backlog vendor. Ia adalah akuisisi memakai sumber yang aktif sekarang.,19FBA82AC00277BBF7095CEDE3D55900E6AAFA00,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B02,,YES,NOT_ASSESSED,,
MD-S059-R0076,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,149,Ambang bagi trigger availability,"Trigger *availability* pada daftar di bawah tidak boleh dibiarkan tanpa ukuran. Kontrak operasi wajib menetapkan berapa hari perdagangan berturut-turut kegagalan akuisisi yang mengubah status dari insiden operasional menjadi bukti bahwa kapabilitas source menjadi penghambat. Tanpa ambang, trigger itu tidak pernah terpicu — selalu ada alasan menunggu satu hari lagi.",22CCC1549FF6BB607AAE3B7B679D7B2A563CFEB5,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B02,,YES,NOT_ASSESSED,,
MD-S059-R0077,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,155,Licensing basis (LOCKED),"Keputusan bootstrap ini dibenarkan oleh penghematan biaya. Penghematan itu hanya sah bila penggunaannya memang diizinkan, sehingga dasar lisensi adalah bagian dari keputusan, bukan catatan kaki.",6FE91DC21A9E0EC3898D662969CCDB08C1E5C960,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0078,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,157,Licensing basis (LOCKED),"Dokumen ini sebelumnya menyatakan empat kali bahwa terms provider ""harus dipatuhi"", tanpa satu kali pun menyatakan **penggunaan seperti apa yang sedang dilakukan**. Kewajiban tanpa deklarasi tidak dapat diaudit.",D97653399B737E3316EF86FFE58EE6B4DDF97BC2,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B02,,YES,NOT_ASSESSED,,
MD-S059-R0079,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,159,Licensing basis (LOCKED),Karena itu wajib dicatat dan dipelihara:,AA739DDCB8B131247A1351F2D70B91AD8651533C,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B02,,YES,NOT_ASSESSED,,
MD-S059-R0080,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,161,Licensing basis (LOCKED),"- **Penggunaan yang dinyatakan saat ini** — cakupan aktual pemakaian data pada fase ini, termasuk apakah ia bersifat internal/non-komersial, dan siapa yang mengaksesnya.",C467355E4E95E806CB5145A41BF65D29FC121F91,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0081,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,162,Licensing basis (LOCKED),"- **Terms yang berlaku saat pengambilan**, disimpan sebagai evidence beserta tanggal pembacaannya. Terms provider dapat berubah tanpa pemberitahuan; klaim kepatuhan tanpa tanggal tidak dapat diverifikasi.",71F648EBEE099FCADF9D75A816D0EE7D4D3D9E19,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0082,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,163,Licensing basis (LOCKED),"- **Batas yang diketahui** — khususnya redistribusi, penyimpanan, dan pemakaian otomatis.",A2F6DD68A3F030B916B68B91238F88AB267C3E74,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0083,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,164,Licensing basis (LOCKED),"- **Peristiwa yang mengubah dasar ini** — pemakaian komersial, akses publik, redistribusi keluaran, atau perubahan terms.",2EEC7C7DA370981B636CC9D701147D422038667F,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0084,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,166,Licensing basis (LOCKED),"Bila penggunaan bergerak melampaui yang dinyatakan, dasar lisensi berubah lebih dulu dari kebutuhan teknis mana pun. Ini juga yang menghubungkan bagian ini dengan trigger *penggunaan komersial* di bawah: pemicu itu bukan soal kualitas data, melainkan soal izin.",94A211AD530F2146037D65F1B11FF5294ADA1BBA,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0085,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,170,Deklarasi berlaku — dicatat 2026-08-03,| Butir | Keadaan |,0A4E45B72558750BCD5087046965476845579FD0,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0086,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,172,Deklarasi berlaku — dicatat 2026-08-03,"| **Penggunaan yang dinyatakan** | **Internal dan non-komersial.** Pemilik platform adalah satu-satunya pihak yang mengakses data. Tidak ada distribusi keluaran ke pihak lain, tidak ada akses publik, dan tidak ada pemakaian komersial pada fase ini. Dinyatakan oleh pemilik platform pada 2026-08-03 |",E64F18524D92F41D982710383E23CD37D784861F,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0087,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,173,Deklarasi berlaku — dicatat 2026-08-03,"| **Profil akses teknis** | Terverifikasi dari resolver: `credential_profile = bootstrap-public-access`, `auth_header_name` dan `auth_token` kosong, sehingga akses bersifat publik tanpa autentikasi |",5AA4B19D70E614723AE98B71DDDAFF95208B6A70,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0088,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,174,Deklarasi berlaku — dicatat 2026-08-03,| **Terms yang berlaku saat pengambilan** | **Belum dibaca dan belum bertanggal.** Karena itu **tidak ada klaim kepatuhan yang dibuat** terhadap terms provider |,815B16014580755683F06EA4FA25E09D47D27FEC,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0089,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,175,Deklarasi berlaku — dicatat 2026-08-03,"| **Batas yang diketahui** | **Belum ditetapkan**, karena bergantung pada pembacaan terms di atas |",D467963C423F7FB65D75E2A666E09ADC92F620DC,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0090,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,176,Deklarasi berlaku — dicatat 2026-08-03,"| **Peristiwa yang mengubah dasar ini** | Diturunkan dari penggunaan yang dinyatakan: pemakaian komersial dalam bentuk apa pun, penambahan pihak yang mengakses, akses publik, redistribusi keluaran, atau perubahan terms provider. Salah satu saja terjadi, deklarasi ini kedaluwarsa dan wajib dinyatakan ulang sebelum akuisisi berikutnya |",A8AAB76C8E481CE058025FBAFEE1C179F52F4A85,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B02,,YES,NOT_ASSESSED,,
MD-S059-R0091,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,178,Deklarasi berlaku — dicatat 2026-08-03,"**Aturan yang mengikat keadaan ini (LOCKED).** Selama terms belum dibaca dan bertanggal, tidak ada dokumen, kode, komentar, evidence, atau laporan yang boleh menyatakan platform mematuhi terms provider. Ketiadaan klaim adalah keadaan yang sah; klaim tanpa tanggal tidak. Membaca dan menanggali terms akan menutup baris ketiga dan keempat, dan itu pekerjaan yang berdiri sendiri — ia tidak menghalangi akuisisi pada penggunaan internal non-komersial yang dinyatakan di atas.",66A9C4E56BD573A92CBB56312F454F5D512575A0,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B02,,YES,NOT_ASSESSED,,
MD-S059-R0092,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,180,Deklarasi berlaku — dicatat 2026-08-03,Menyatakan dasar lisensi bukan pekerjaan provider berbayar dan tidak menyiratkan migrasi.,F47A8D6ED37C51667B971FD90250ECD565116E84,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0093,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,186,Evidence that may justify a later paid-data decision,Evaluasi sumber berbayar baru menjadi relevan bila satu atau lebih kondisi berikut muncul:,66A02CCC8A855C8135B97544CCC3AC50DA32E2DF,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0094,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,187,Evidence that may justify a later paid-data decision,- watchlist telah menunjukkan manfaat yang stabil melalui forward/out-of-sample evaluation;,1E8D9CD42511442EAE003A8534281D99CF31D9A7,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0095,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,188,Evidence that may justify a later paid-data decision,- penggunaan dan kebutuhan pengguna membenarkan biaya data;,B6BC89BA29A765275B36113D2123F6AF6EBCA144,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0096,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,189,Evidence that may justify a later paid-data decision,"- kualitas, freshness, availability, corporate-action accuracy, atau field coverage Yahoo menjadi penghambat manfaat yang sudah terbukti;",37727EDB63DED361ECE4CB5521816269AFEE6F59,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0097,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,190,Evidence that may justify a later paid-data decision,"- diperlukan SLA, support, authoritative correction, licensing, atau redistribution rights;",14E5E6B489288DE4141D9384AA143A7F7E293E32,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0098,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,191,Evidence that may justify a later paid-data decision,- aplikasi bergerak menuju penggunaan komersial atau automation dengan risiko yang lebih tinggi;,78DB24689B2964FA9C3A420AE3CD5E467BF945E7,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0099,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,192,Evidence that may justify a later paid-data decision,- tersedia modal atau pendapatan yang memang dialokasikan untuk peningkatan sumber data.,69F267292B8221FA2ADA3E32613F0981AA3024DB,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0100,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,194,Evidence that may justify a later paid-data decision,"Daftar ini adalah **future decision trigger**, bukan backlog yang harus dikerjakan pada fase sekarang.",405D8A6BA674EFFFC32F09B982F4F581282CDEDE,REQUIRED,OPTIONAL_CAPABILITY,MD-B02,,YES,OPTIONAL_NOT_REQUESTED,,
MD-S059-R0101,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,196,Evidence that may justify a later paid-data decision,"Tidak ada satu trigger pun yang otomatis memilih vendor atau mewajibkan migrasi. Hasil evaluasi di masa depan boleh tetap mempertahankan Yahoo bila evidence, terms, risk, dan kebutuhan aktual masih membenarkannya. Bila evaluasi dibuka, keputusan provider harus membandingkan capability, kualitas, biaya, lisensi, dan kebutuhan Weekly Swing pada saat itu.",C0908CFAB7A5A7F3B7919CB8579A8EC1E12D13DE,REQUIRED,OPTIONAL_CAPABILITY,MD-B02,,YES,OPTIONAL_NOT_REQUESTED,,
MD-S059-R0102,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,202,Development and operational-activation boundary,"Selama aplikasi masih dalam development phase, gap setelah development data frontier bukan alasan untuk membeli provider dan bukan evidence bahwa Yahoo harus diganti.",8CC193CB829FBBEFE19085555279D66054FAC361,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B02,,YES,NOT_ASSESSED,,
MD-S059-R0103,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,204,Development and operational-activation boundary,"Operational activation juga tidak otomatis mewajibkan paid provider. Sebelum activation, source aktif harus menjalani controlled catch-up dan pembuktian freshness, retry, quarantine, stale protection, serta daily import/promote. Jika executed evidence kemudian menunjukkan bootstrap source tidak dapat memenuhi kebutuhan operasional yang benar-benar ditetapkan, hasil tersebut menjadi future decision trigger—bukan migration decision yang sudah dibuat sebelumnya.",B6669FFC2254D48C45CAB1F56AB4CDA5D8254ED2,REQUIRED,OPTIONAL_CAPABILITY,MD-B02,,YES,OPTIONAL_NOT_REQUESTED,,
MD-S059-R0104,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,210,"Future continuation direction, not current implementation scope","Jika keputusan memakai sumber berbayar sudah dibenarkan, arah kelanjutannya adalah:",369388E02B3D572215E5A67C16351F1D2EAB7653,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0105,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,211,"Future continuation direction, not current implementation scope",1. menambahkan provider adapter baru tanpa mengubah canonical domain contract;,33BC6A915CC75D67BF0D9C8408F073DEC88F1625,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0106,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,212,"Future continuation direction, not current implementation scope",2. menjalankan bounded parallel validation terhadap publication Yahoo dan candidate provider;,E595CFC0EDC412045BBB80348DFADE65FC0E6016,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0107,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,213,"Future continuation direction, not current implementation scope",3. merekonsiliasi sample dan anomaly tanpa merge-field-per-field atau majority voting;,E7FA786A169A7DEABBAFD1609A50081423930A9A,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0108,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,214,"Future continuation direction, not current implementation scope",4. menetapkan provider priority melalui perubahan config/contract yang dapat diaudit;,F554C513392C7F2EC278D25B44E1945ED4242A40,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0109,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,215,"Future continuation direction, not current implementation scope",5. mempublikasikan perubahan active provider priority melalui lifecycle yang berversi;,8EE83CD1F5B5E139BEABB61D691D5E196EC9E829,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0110,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,216,"Future continuation direction, not current implementation scope",6. mempertahankan historical lineage dan tidak menulis ulang publication lama secara diam-diam.,0657CC3FAFC824FC32D36233ACC75235B11DE111,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0111,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,218,"Future continuation direction, not current implementation scope",Arah ini memastikan pekerjaan fase sekarang tetap dapat digunakan kemudian. Arah ini tidak memberi otorisasi atau kewajiban untuk memulai migrasi sekarang.,6FF85674D69D4DF4CEB34C4C1FA8514EBD259743,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0112,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,220,"Future continuation direction, not current implementation scope","Pergantian provider hanya mengubah acquisition implementation dan publication lineage. Ia tidak boleh mengubah arti canonical fields, price products, indicators, eligibility facts, atau consumer contract secara diam-diam.",FE032F565264B9311A843F291FC1B3BF89FD7E1F,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B02,,YES,NOT_ASSESSED,,
MD-S059-R0113,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,226,Source capability matrix (LOCKED),Strategi ini sebelumnya hanya menyatakan apa yang **boleh** dilakukan dengan bootstrap source. Ia tidak pernah menyatakan apa yang source tersebut **tidak sediakan**. Akibatnya kontrak hilir dapat menulis spesifikasi untuk data yang tidak akan pernah tiba.,4F42FDA4F406A0E39E24F64BFFFE79ADF37C2018,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0114,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,228,Source capability matrix (LOCKED),"Matrix ini menyatakan fakta kapabilitas provider. Ia **tidak** membuat aturan pemakaian — konsekuensi setiap kapabilitas tetap milik owner contract yang ditunjuk pada kolom terakhir. Menyalin aturan owner ke sini dilarang, karena akan menciptakan pemilik kedua yang dapat berbeda saat revisi.",9249BE461E96A5575C2B344E722B8A19E16290DD,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B02,,YES,NOT_ASSESSED,,
MD-S059-R0115,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,232,Binding revision,"Matrix ini berlaku untuk **satu kombinasi**: phase bootstrap sekarang, endpoint chart yang aktif, revisi adapter `PublicApiEodBarsAdapter`, dan mapping revision yang berlaku. Ia **tidak permanen**. Kapabilitas baru dapat dibuktikan kapan saja; hingga dibuktikan dan matrix direvisi, perubahan schema provider tidak boleh mengubah semantics hilir secara diam-diam.",E38433801C4E5F2B99ECEAA652D5955A0632362F,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B02,,YES,NOT_ASSESSED,,
MD-S059-R0116,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,236,Capability rows,| Capability | State | Bukti penentuan | Owner konsekuensi |,75FC607E502FD4431F5EA2C52261DB248379171D,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B02,,YES,NOT_ASSESSED,,
MD-S059-R0117,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,238,Capability rows,| EOD OHLCV Regular-Market | `SUPPORTED` | dipetakan dari `indicators.quote.0` pada `PublicApiEodBarsAdapter.php:978`–`:982` | `Canonicalization_Contract_EOD_Bars.md` — tetap melalui validasi penuh |,68D0B4FA03E29CD97C3291E71FD1901FC05D0C58,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0118,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,239,Capability rows,"| Actual Regular-Market traded value | `UNSUPPORTED` | tidak ada field yang dipetakan dari payload aktif | `../registry/Volume_and_Turnover_Normalization_LOCKED.md` — actual `NULL`, proxy tetap bernama proxy |",DD3D61ED67E578F9A1B50434E5855A88498B996E,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0119,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,240,Capability rows,| Trade count / frequency | `UNSUPPORTED` | tidak ada field yang dipetakan dari payload aktif | `../registry/Volume_and_Turnover_Normalization_LOCKED.md` — nullable dan terpisah |,AA42DCAF4960B322843EA8D8379D81EC727EC880,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
MD-S059-R0120,MD-S059,authority/strategy/book/Yahoo_Finance_Bootstrap_Source_Strategy.md,241,Capability rows,| Provider `adj_close` | `DIAGNOSTIC_METADATA_ONLY` | dipetakan dari `indicators.adjclose.0.adjclose` pada `PublicApiEodBarsAdapter.php:983` | `Source_Mapping_Contract_LOCKED.md` dan `../registry/Price_Adjustment_Contract_LOCKED.md` |,545E7638598B8A1EE05DA5C98967FA4D1BC087D6,REFERENCE_ONLY,REFERENCE_ONLY,MD-B02,,YES,REFERENCE_ONLY,,
