rule_id,active,strategy_stage,rule_class,coverage_requirement,applicability,strategy_owner,source_heading,source_line,rule_text,rule_fingerprint_sha1,verification_build_stage,implementation_ref,test_ref,evidence_ref,residue_state,coverage_status,proof_or_runtime_verdict,open_finding,notes
WS-S01-MD-R062,YES,WS-S01,DATA_CONTRACT,REFERENCE_ONLY,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Weekly Swing Needs That Market Data Does Not Own,100,"Agar boundary tidak melebar, kebutuhan berikut tetap milik Watchlist walaupun memakai fakta upstream:",5E187C9B2C6A853FBA9E18BD87B3028734AB378D,WS-B01,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S01-MD-R063,YES,WS-S01,DATA_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Weekly Swing Needs That Market Data Does Not Own,102,| Weekly Swing need | Market Data role | Weekly Swing ownership |,F69701874FDA261733AF7FC5BC0ED1A6F8814495,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R064,YES,WS-S01,DATA_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Weekly Swing Needs That Market Data Does Not Own,104,| liquidity threshold / risk band / momentum bounds / setup threshold | supplies versioned facts only | threshold dan active paramset identity |,5A1C33065EC1241F10874E13B34686D3E6E79D80,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R065,YES,WS-S01,DATA_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Weekly Swing Needs That Market Data Does Not Own,105,"| score weights, final quality floor, rank/tie-break, jumlah Top Picks | none beyond supplying facts | full strategy authority |",D35EA63323AD2FB030080557D4DD0FB0549D5AEA,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R066,YES,WS-S01,DATA_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Weekly Swing Needs That Market Data Does Not Own,106,"| entry/exit family, stop/target/signal thresholds, holding horizon | may supply RAW bars + exchange structure facts | full trade-plan/evaluation authority |",EA89CD875DCFF300CB1B6C08A77819B37D628FE8,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R067,YES,WS-S01,DATA_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Weekly Swing Needs That Market Data Does Not Own,107,"| fee, slippage, adverse-friction stress | none | evaluation/proof authority |",A94D1621C752E59E143BF894EDF71A5F8FDFCDE5,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R068,YES,WS-S01,DATA_CONTRACT,REQUIRED,CONDITIONAL_ACTIVE,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Weekly Swing Needs That Market Data Does Not Own,108,| user capital/affordability | none | optional presentation only; tidak mengubah recommendation/rank |,ED89A90A08CAE52EB051F111F392A18F38517BC0,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R069,YES,WS-S01,DATA_CONTRACT,REQUIRED,CONDITIONAL_ACTIVE,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Weekly Swing Needs That Market Data Does Not Own,109,| D+1 CONFIRM decision | EOD contract does not guarantee decision-time data | optional Watchlist capability using a separately governed source |,391244FA2563B4D6BECF817E8C6B6EA576C7A87F,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R070,YES,WS-S01,DATA_CONTRACT,REQUIRED,CONDITIONAL_ACTIVE,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Weekly Swing Needs That Market Data Does Not Own,111,Tidak adanya owner Market Data untuk policy di atas bukan gap. Gap baru ada bila Watchlist membutuhkan **fakta pasar** tetapi tidak ada producer-facing contract yang mengekspos fakta tersebut secara point-in-time.,4E35C6A81A0BC86AC6E742FB0633A941D2D55501,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R071,YES,WS-S01,DATA_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Liquidity Basis Lock,115,Current Weekly Swing bootstrap uses `adv20_close_volume_proxy_idr` as the canonical liquidity selection measure because it is explicitly identified by Market Data as the `RAW close × RAW volume` 20-session proxy and is compatible with existing historical `dv20_idr` evidence.,2F0E12187EFF5B5723DAB502F5AF805C61FB7E45,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R072,YES,WS-S01,DATA_CONTRACT,REFERENCE_ONLY,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Liquidity Basis Lock,117,Hard rules:,E595E8408E8B34B2839C2273A42ADD802B05EE13,WS-B01,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S01-MD-R073,YES,WS-S01,DATA_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Liquidity Basis Lock,119,`dv20_idr` may be accepted only as a compatibility alias of `adv20_close_volume_proxy_idr`;,FFFF4D2CB0CA023EA1EF2127431FB04EF5B66D3C,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R074,YES,WS-S01,DATA_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Liquidity Basis Lock,120,it must never be described as actual exchange traded value;,1C9AC3256A2081012FB4BC1A51CDEE8451DBD177,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R075,YES,WS-S01,DATA_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Liquidity Basis Lock,121,`adv20_traded_value_idr_actual` must not silently replace the proxy under the same paramset/proof identity;,AA0EF23DEC70D70F9FE9147DE2392EE2610C2CAD,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R076,YES,WS-S01,DATA_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Liquidity Basis Lock,122,adopting actual traded value for selection is a new strategy identity and requires new IS/OOS/friction proof.,8035EDD476F3FC40E13F59770CEE5ECF364E0932,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R077,YES,WS-S01,DATA_CONTRACT,REFERENCE_ONLY,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Required-Field Rule,126,Field requiredness is the intersection of:,C6EB46F46A12E8B305C78B2A9F66427F5EAC215C,WS-B01,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S01-MD-R078,YES,WS-S01,DATA_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Required-Field Rule,128,producer read-model minimum requirements; and,532EFAD4F105980E27B8C401ABEC5F6C9D97B3B8,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R079,YES,WS-S01,DATA_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Required-Field Rule,129,"fields actually used by the active Weekly Swing hard gates, score components, trade-plan derivation, or final qualification.",81425010C0436ACFDFB9DB47DB068E453FC4C329,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R080,YES,WS-S01,DATA_CONTRACT,REQUIRED,CONDITIONAL_ACTIVE,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Required-Field Rule,131,Missing optional producer context does not fail the whole Weekly Swing run. Missing active required field removes only the affected ticker from recommendation candidacy unless the missing fact is run-level publication/readiness identity.,258A8446A92A76D17DB011DAA02785D3A9949EC9,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R081,YES,WS-S01,DATA_CONTRACT,REFERENCE_ONLY,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,No Consumer Recalculation Rule,135,Watchlist must not reconstruct or recompute:,6F868B0D9486725E8EFCBA070D466193E45490BE,WS-B01,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S01-MD-R082,YES,WS-S01,DATA_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,No Consumer Recalculation Rule,137,adjustments/factors;,65ED4124CD583B22CC5164938E384140D220A1BA,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R083,YES,WS-S01,DATA_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,No Consumer Recalculation Rule,138,ATR/ROC/MA/range/volume-ratio;,52692802F69F7A01C3E28ED3245E2D171D08FDEC,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R084,YES,WS-S01,DATA_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,No Consumer Recalculation Rule,139,sector membership or benchmark series;,B164DBB3F1F2CE702CAD9D0CBEDEB2D43BB8014E,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R085,YES,WS-S01,DATA_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,No Consumer Recalculation Rule,140,trading-status history;,181765D5737E9DFA2DFDF251CDE0F60A6E8F6C70,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R086,YES,WS-S01,DATA_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,No Consumer Recalculation Rule,141,producer coverage/data-usability verdict;,8727D961894184A757C491BE93372B16E8A70342,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R087,YES,WS-S01,DATA_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,No Consumer Recalculation Rule,142,publication freshness/readability.,4E4FC9BFAAC85C587F83D1C314B3256D21539667,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R088,YES,WS-S01,DATA_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,No Consumer Recalculation Rule,144,"Thresholds, score transforms, ranking, risk preference, and recommendation membership remain Watchlist-owned downstream policy.",1A1D86FDEEEDAE67CC8DE8C5A89E394345A5579C,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R089,YES,WS-S01,DATA_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Historical Evaluation Rule,148,Historical evaluation binds the exact/as-known Market Data identity available under the replay mode. A missing requested historical publication/date is explicit missing evidence; it is never replaced by a newer corrected/current state or an unlabeled prior date.,03C03064F074426CE91BC4A84BC4AA92D69B3F8B,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R090,YES,WS-S01,DATA_CONTRACT,REQUIRED,CONDITIONAL_ACTIVE,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,CONFIRM Boundary,152,"The current Market Data core contract is EOD-oriented. Weekly Swing must not assume that it provides D+1 intraday/current decision-time data. CONFIRM may consume a future governed producer-facing source when such a contract exists. Until then, the correct state is availability uncertainty, not core strategy failure.",92566B1E44C0CA989D7771B9BA10A323226B3556,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R091,YES,WS-S01,DATA_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Final Invariants,156,Market Data owns fact meaning; Watchlist owns decision policy.,E4CECF878DE37638934163C4B76149D50DEDCA95,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R092,YES,WS-S01,DATA_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Final Invariants,157,"One producer-facing read path, no normal direct-table intake.",4D6E5B9FD0F2830798201B1F7D6D0C0EAFA14E99,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R093,YES,WS-S01,DATA_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Final Invariants,158,"Current PLAN requires readable, fresh, same-date EOD data.",889265FFDAA7AAECDEF8767D477C7C39471974CD,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R094,YES,WS-S01,DATA_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Final Invariants,159,"`data_usable` is upstream usability, never strategy eligibility.",397290D243D9C0299E21BE67E893798B9EEB12AF,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R095,YES,WS-S01,DATA_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Final Invariants,160,"Required active field missing means no recommendation candidacy for that ticker, not synthetic zero/default.",248396D87EE97ECBF49FF494A0543C22470B14AD,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R096,YES,WS-S01,DATA_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Final Invariants,161,Liquidity basis is explicit and cannot switch actual/proxy under one proof identity.,DD58DFD1834E2C16CBF9E458092A2F0102882C99,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R097,YES,WS-S01,DATA_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Final Invariants,162,Historical replay is exact/as-known and no-lookahead.,50803489F811BE2FCF5B62D1E289A864309655C3,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R098,YES,WS-S01,DATA_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Final Invariants,163,"Calendar, temporal universe/listing, board/status, and exchange market-structure facts are resolved point-in-time; current reference state is never back-projected.",79A95B5C01F3AD5343B5B2843C89671A51DFB70D,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R099,YES,WS-S01,DATA_CONTRACT,REQUIRED,MANDATORY,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Final Invariants,164,"A benchmark/regime dependency that is not exposed by the selected producer contract is unavailable, never locally reconstructed.",A67444F34F85F6C6A4ED7E1A7FC1ED048E01EBC9,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S01-MD-R100,YES,WS-S01,DATA_CONTRACT,REQUIRED,CONDITIONAL_ACTIVE,authority/strategy/WS_MARKET_DATA_INPUT_REQUIREMENTS.md,Final Invariants,165,Optional CONFIRM does not create a hidden requirement for an intraday Market Data product.,2DEB74A2EA46897A3A4DEA55CE0489380CA60237,WS-B01,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S11-PROOF-R001,YES,WS-S11,PROOF_BEHAVIOR,REFERENCE_ONLY,MANDATORY,authority/strategy/WS_OOS_STRESS_SHADOW_AND_PRODUCTION_PROOF.md,Purpose,5,"Dokumen ini mengunci minimum proof bahwa frozen Weekly Swing strategy yang dipilih pada IS tetap menghasilkan qualified Top Picks dengan positive net edge, acceptable downside, dan useful ranking pada data OOS yang tidak dipakai untuk tuning.",691122F32DD9E744B5586026AFCFE89E39A64B67,WS-B12,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S11-PROOF-R002,YES,WS-S11,PROOF_BEHAVIOR,REFERENCE_ONLY,CONDITIONAL_ACTIVE,authority/strategy/WS_OOS_STRESS_SHADOW_AND_PRODUCTION_PROOF.md,Purpose,7,Core production proof membuktikan **final EOD Top Picks**. Optional D+1 CONFIRM mempunyai capability-specific proof terpisah dan tidak boleh menjadi dependency yang membuat core Top Picks gagal hanya karena decision-time data CONFIRM belum tersedia.,CBCAFFB97E47799E40178719E43135145849CEF5,WS-B12,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S11-PROOF-R003,YES,WS-S11,PROOF_BEHAVIOR,REFERENCE_ONLY,CONDITIONAL_ACTIVE,authority/strategy/WS_OOS_STRESS_SHADOW_AND_PRODUCTION_PROOF.md,Lifecycle Position,11,**Stages:** `WS-S08` untouched OOS → `WS-S09` adverse-friction stress → `WS-S10` core forward shadow (+ optional CONFIRM observation) → `WS-S11` production-use boundary.,7CB76BA331489B7277CA8F2E63A81814C28A0166,WS-B12,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S11-PROOF-R004,YES,WS-S11,PROOF_BEHAVIOR,REFERENCE_ONLY,MANDATORY,authority/strategy/WS_OOS_STRESS_SHADOW_AND_PRODUCTION_PROOF.md,Lifecycle Position,12,**Consumes:** exactly one frozen best-IS strategy identity.,BFA4E6F2A25D25212DC0E7A3E17A94050A6754F5,WS-B12,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S11-PROOF-R005,YES,WS-S11,PROOF_BEHAVIOR,REFERENCE_ONLY,CONDITIONAL_ACTIVE,authority/strategy/WS_OOS_STRESS_SHADOW_AND_PRODUCTION_PROOF.md,Lifecycle Position,13,"**Produces:** proof verdicts for the same material core strategy identity, plus optional CONFIRM capability proof status bila evidence tersedia.",31E12DADB1A4487076DFC8F409E682C1AF9A6820,WS-B12,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S11-PROOF-R006,YES,WS-S11,PROOF_BEHAVIOR,REFERENCE_ONLY,MANDATORY,authority/strategy/WS_OOS_STRESS_SHADOW_AND_PRODUCTION_PROOF.md,Lifecycle Position,14,**Terminal rule:** core production-use review membutuhkan seluruh required core proof stages PASS; CONFIRM availability bukan required core gate.,36494950C510AA553E7CC2D5FA7F8AABC7064944,WS-B12,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S08-PROOF-R001,YES,WS-S08,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_OOS_STRESS_SHADOW_AND_PRODUCTION_PROOF.md,Deterministic Split,18,"Evaluation menggunakan explicit chronological `(from_date, to_date)` range.",E6308EB67984EE678BD14A12529E093BBB62A5FC,WS-B10,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S08-PROOF-R002,YES,WS-S08,PROOF_BEHAVIOR,REFERENCE_ONLY,MANDATORY,authority/strategy/WS_OOS_STRESS_SHADOW_AND_PRODUCTION_PROOF.md,Deterministic Split,20,Canonical minimum split:,65C88567DA04525B2C2DA93530205F0D06D9CCD0,WS-B10,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S08-PROOF-R003,YES,WS-S08,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_OOS_STRESS_SHADOW_AND_PRODUCTION_PROOF.md,Deterministic Split,21,IS = 70% awal ordered trading dates;,79750F12DE989E371F259873E25B3E8A0C4E6916,WS-B10,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S08-PROOF-R004,YES,WS-S08,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_OOS_STRESS_SHADOW_AND_PRODUCTION_PROOF.md,Deterministic Split,22,OOS = 30% sisanya;,6FAACFF1EBF65F327F82C2DA733B3A3EB4A3E52D,WS-B10,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S08-PROOF-R005,YES,WS-S08,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_OOS_STRESS_SHADOW_AND_PRODUCTION_PROOF.md,Deterministic Split,23,"split berbasis waktu, bukan random.",BD0AD4E0DF415C4105FD5C9152A0F9B302DEBEEE,WS-B10,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S08-PROOF-R006,YES,WS-S08,PROOF_BEHAVIOR,REFERENCE_ONLY,MANDATORY,authority/strategy/WS_OOS_STRESS_SHADOW_AND_PRODUCTION_PROOF.md,Deterministic Split,25,Untuk `N` ordered trading dates:,6CD1CE1920E44D1B4C012039E07C224CC4897B46,WS-B10,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S08-PROOF-R007,YES,WS-S08,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_OOS_STRESS_SHADOW_AND_PRODUCTION_PROOF.md,Deterministic Split,26,`is_count = floor(0.70 * N)`;,792A6D26543D883B160B50F0AF56DA725DBFADB9,WS-B10,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S08-PROOF-R008,YES,WS-S08,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_OOS_STRESS_SHADOW_AND_PRODUCTION_PROOF.md,Deterministic Split,27,`oos_count = N - is_count`;,6B88CF56DEF20DC7B0E15A97121F398F279D46B7,WS-B10,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S08-PROOF-R009,YES,WS-S08,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_OOS_STRESS_SHADOW_AND_PRODUCTION_PROOF.md,Deterministic Split,28,IS adalah prefix;,C1161C475A76DAB80DD8480D143BC9B5ABF27BCB,WS-B10,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S08-PROOF-R010,YES,WS-S08,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_OOS_STRESS_SHADOW_AND_PRODUCTION_PROOF.md,Deterministic Split,29,OOS adalah untouched suffix;,7A46543129F1947D30A1B1BE0927D45EA354DDF5,WS-B10,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S08-PROOF-R031,YES,WS-S08,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_OOS_STRESS_SHADOW_AND_PRODUCTION_PROOF.md,Deterministic Split,30,"tidak boleh overlap, randomization, **undeclared/hidden gap**, atau post-result date removal; explicit predeclared purge interval untuk mencegah outcome-overlap leakage justru wajib diterapkan.",4224C498A73A2A5B23435B4281D75D41137747CF,WS-B10,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S08-PROOF-R032,YES,WS-S08,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_OOS_STRESS_SHADOW_AND_PRODUCTION_PROOF.md,Purged Boundary and OOS Contamination Control,34,Chronological split harus melindungi OOS dari IS outcome dependency.,D6B9F8FB18F8EC6ED67132B633BBBAEBDCD099CA,WS-B10,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S08-PROOF-R033,YES,WS-S08,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_OOS_STRESS_SHADOW_AND_PRODUCTION_PROOF.md,Purged Boundary and OOS Contamination Control,36,"Setelah nominal 70/30 boundary ditentukan, setiap IS recommendation yang maximum possible entry/exit/outcome dependency interval menyentuh atau melewati first OOS signal date harus **dipurge dari IS selection metrics**. Purge rule dihitung dari frozen maximum strategy horizon/execution dependency sebelum returns dibaca dan dicatat sebagai explicit split metadata; purge tidak menggeser atau mengecilkan protected OOS suffix setelah outcome terlihat.",3A046BA1F07CB9243A8BDA7A85630D3959FBE598,WS-B10,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S08-PROOF-R034,YES,WS-S08,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_OOS_STRESS_SHADOW_AND_PRODUCTION_PROOF.md,Purged Boundary and OOS Contamination Control,38,Protected OOS tidak boleh dipakai untuk:,A8EB0C4082BA3BA6314BBE3793791E156B57C39D,WS-B10,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S08-PROOF-R035,YES,WS-S08,PROOF_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_OOS_STRESS_SHADOW_AND_PRODUCTION_PROOF.md,Purged Boundary and OOS Contamination Control,40,parameter selection;,9E0393A9FF092FB8A5F39D4617D61C2908200338,WS-B10,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
